@relation Aug28_log_50k
@attribute Client string
@attribute Date string
@attribute Time string
@attribute Method string
@attribute Request_Url string
@attribute Request_Protocol string
@attribute HTTP_status_code integer
@attribute Bytes integer
@data
'gauntleto.transnet.co.za','1995-08-28','07:06:39','GET','/pub/russadam/textsch/barglos1.html','HTTP/1.0',200,1200
'gatekeeper.stcssl.co.uk','1995-08-28','07:06:39','GET','/pub/evins/Icons/Nameplates/','HTTP/1.0',200,1396
'un-registered.cenv.canon.com','1995-08-28','07:06:49','GET','/pub/pribut/finadoc.html','HTTP/1.0',200,2451
'hpspk.spk.hp.com','1995-08-28','07:06:52','GET','/pub/k2/cgi-bin/imagemap/4x4_home?79,40','HTTP/1.0',200,1298
'slipper101130.iafrica.com','1995-08-28','07:06:54','GET','/pub/russadam/new.html','HTTP/1.0',200,1984
'gatekeeper.stcssl.co.uk','1995-08-28','07:07:03','GET','/pub/evins/Icons/Tubes/','HTTP/1.0',200,2173
'hpspk.spk.hp.com','1995-08-28','07:07:06','GET','/pub/k2/am4x44u/trails/locations/locations.htm','HTTP/1.0',200,904
'kh410b.ag.ohio-state.edu','1995-08-28','07:07:07','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'l0-mac3108h.HITC.COM','1995-08-28','07:07:09','GET','/pub/jeffd/lastupd.html','HTTP/1.0',200,1298
'un-registered.cenv.canon.com','1995-08-28','07:07:13','GET','/pub/pribut/sprace.html','HTTP/1.0',200,8519
'gauntleto.transnet.co.za','1995-08-28','07:07:20','GET','/pub/russadam/cgi-bin/textsch.cgi?TITLE=Glossary+of+Terms&HTMLFILE=%2Fhomea%2Fftp%2Fpub%2Frussadam%2Ftextsch%2Fbarglos1.html&HTMLURL=http:%2F%2Fwww.adams1.com%2Fpub%2Frussadam%2Ftextsch%2Fbarglos1.html&FILE=%2Fhomea%2Fftp%2Fpub%2Frussadam%2Ftextsch%2Fbarglos.hdf&LISTFMT=YES&SPACEFMT=YES&SEARCHTEXT=&COMMAND=ALL','HTTP/1.0',200,0
'hpspk.spk.hp.com','1995-08-28','07:07:24','GET','/pub/k2/am4x44u/trails/trailrep.htm','HTTP/1.0',200,1093
'relay1-ext.ucia.gov','1995-08-28','07:07:27','GET','/pub/job/home.html','HTTP/1.0',200,3179
'katalog3.bib.uni-mannheim.de','1995-08-28','07:07:30','GET','/atomicbk/catalog/death.html','HTTP/1.0',200,5110
'P112Station18.ufsia.ac.be','1995-08-28','07:07:32','GET','/atomicbk/catalog/death.html','HTTP/1.0',200,5110
'hpspk.spk.hp.com','1995-08-28','07:07:40','GET','/pub/k2/am4x44u/trails/redrock.htm','HTTP/1.0',200,1028
'gatekeeper.stcssl.co.uk','1995-08-28','07:07:42','GET','/pub/evins/Icons/Misc/','HTTP/1.0',200,0
'l0-mac3108h.HITC.COM','1995-08-28','07:07:48','GET','/pub/jeffd/factbot.html','HTTP/1.0',200,59571
'P112Station18.ufsia.ac.be','1995-08-28','07:07:49','GET','/atomicbk/catalog/cult.html','HTTP/1.0',200,7903
'slip-13.ieway.com','1995-08-28','07:07:53','GET','/pub/lschank/web/country.html','HTTP/1.0',200,31944
'katalog3.bib.uni-mannheim.de','1995-08-28','07:07:56','GET','/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'hpspk.spk.hp.com','1995-08-28','07:07:58','GET','/pub/k2/am4x44u/trails/trails.htm','HTTP/1.0',200,1298
'gauntleto.transnet.co.za','1995-08-28','07:07:59','GET','/pub/russadam/comments/comdex.html','HTTP/1.0',200,801
'interlock.turner.com','1995-08-28','07:08:03','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'heimdallp2.compaq.com','1995-08-28','07:08:04','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'sun1.who.ch','1995-08-28','07:08:05','GET','/pub/jeffd/cgi-bin/comments.cgi?COMMAND=DOTOPICSEARCH&TOPIC=General%20Debate','HTTP/1.0',200,118957
'gauntleto.transnet.co.za','1995-08-28','07:08:10','GET','/pub/russadam/cgi-bin/comments.cgi?COMMAND=READCOMMENT','HTTP/1.0',200,966
'hpspk.spk.hp.com','1995-08-28','07:08:11','GET','/pub/k2/am4x44u/trails/land_parks/land_parks.htm','HTTP/1.0',200,2417
'urs10.urs.shu.ac.uk','1995-08-28','07:08:20','GET','/pub/kboahene/gdrum.html','HTTP/1.0',200,8591
'gauntleto.transnet.co.za','1995-08-28','07:08:25','GET','/pub/russadam/cgi-bin/comments.cgi?COMMAND=DOTOPICSEARCH&TOPIC=Application+Help','HTTP/1.0',200,6378
'147.43.32.189','1995-08-28','07:08:25','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'AVISS.SSMC.NOAA.GOV','1995-08-28','07:08:29','GET','/','HTTP/1.0',200,1834
'scooter.pa-x.dec.com','1995-08-28','07:08:29','GET','/pub/lschank/web/women.html','HTTP/1.0',200,7559
'AVISS.SSMC.NOAA.GOV','1995-08-28','07:08:29','GET','/graphics/BUTTON1.GIF','HTTP/1.0',200,1434
'194.65.20.73','1995-08-28','07:08:30','GET','/theme/factinfo.html','HTTP/1.0',200,2420
'128.250.139.26','1995-08-28','07:08:37','GET','/pub/global/toc.html','HTTP/1.0',200,1696
'AVISS.SSMC.NOAA.GOV','1995-08-28','07:08:37','GET','/html/motd.txt','HTTP/1.0',200,786
'charon.siemens.be','1995-08-28','07:08:41','GET','/pub/bsleeper/CafeMac.GIF','HTTP/1.0',200,26876
'edseiler.clark.net','1995-08-28','07:08:41','GET','/pub/edseiler/WWW/asimov_titles.html','HTTP/1.0',200,54032
'128.250.139.26','1995-08-28','07:08:52','GET','/pub/global/front.html','HTTP/1.0',200,1685
'condor.mcs.kent.edu','1995-08-28','07:08:53','GET','/pub/russadam/barcode1.html','HTTP/1.0',200,9867
'hpspk.spk.hp.com','1995-08-28','07:08:53','GET','/pub/k2/am4x44u/events/clubs/clubs.htm','HTTP/1.0',200,6666
'edseiler.clark.net','1995-08-28','07:08:55','GET','/pub/edseiler/WWW/','HTTP/1.0',200,0
'apel-03.jbt.slu.se','1995-08-28','07:09:01','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'sumpm1-d149.atcon.com','1995-08-28','07:09:01','GET','/pub/networx/autopage/autopage.html','HTTP/1.0',200,1413
'194.65.20.73','1995-08-28','07:09:04','GET','/theme/vrml.html','HTTP/1.0',200,2397
'condor.mcs.kent.edu','1995-08-28','07:09:09','GET','/pub/russadam/share.html','HTTP/1.0',200,8154
'gatekeeper.alcatel.be','1995-08-28','07:09:10','GET','/pub/quaker/web/archive.html','HTTP/1.0',200,8865
'leo.nmc.edu','1995-08-28','07:09:13','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'158.111.76.67','1995-08-28','07:09:14','GET','/pub/k2/am4x44u/truck_stop/ametal.htm','HTTP/1.0',200,4572
'hibiscus.np.ac.sg','1995-08-28','07:09:18','GET','/pub/sshay/gallery.html','HTTP/1.0',200,2101
'sumpm1-d149.atcon.com','1995-08-28','07:09:19','GET','/pub/networx/autopage/exotic.html','HTTP/1.0',200,1274
'sce149.sced.esoc.esa.de','1995-08-28','07:09:19','GET','/pub/bsleeper/CafeMac.GIF','HTTP/1.0',200,26876
'CNCACM.CNC.BC.CA','1995-08-28','07:09:28','GET','/pub/murple/local/nazi.faq','HTTP/1.0',200,67644
'condor.mcs.kent.edu','1995-08-28','07:09:35','GET','/pub/russadam/shareware/labelgo.zip','HTTP/1.0',200,296068
'relay1-ext.ucia.gov','1995-08-28','07:09:40','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'204.140.150.19','1995-08-28','07:09:42','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'158.126.248.2','1995-08-28','07:09:52','GET','/pub/phil/WinonaRyder.html','HTTP/1.0',200,19870
'hpspk.spk.hp.com','1995-08-28','07:09:57','GET','/pub/k2/am4x44u/events/clubs/jeepreg.htm','HTTP/1.0',200,2007
'edseiler.clark.net','1995-08-28','07:09:59','GET','/pub/edseiler/WWW/short_story_list.html','HTTP/1.0',200,129838
'pm047-24.dialip.mich.net','1995-08-28','07:10:00','GET','/pub/mikebat/','HTTP/1.0',200,3222
'condor.mcs.kent.edu','1995-08-28','07:10:01','GET','/pub/russadam/shareware/wbar25.zip','HTTP/1.0',200,612833
'147.43.32.189','1995-08-28','07:10:03','GET','/atomicbk/new/new.html','HTTP/1.0',200,2914
'sunflower.np.ac.sg','1995-08-28','07:10:03','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'rrzs8.rz.uni-regensburg.de','1995-08-28','07:10:06','GET','/pub/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'maxwell.ion.le.ac.uk','1995-08-28','07:10:14','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'edseiler.clark.net','1995-08-28','07:10:17','GET','/pub/edseiler/WWW/trantorian_empire.txt','HTTP/1.0',200,4879
'ip190.boi.primenet.com','1995-08-28','07:10:18','GET','/pub/jeffd/cgi-bin/comments.cgi?COMMAND=DOTOPICSEARCH&TOPIC=All+Topics','HTTP/1.0',200,146252
'pc0053.sabc.co.za','1995-08-28','07:10:20','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'133.6.91.151','1995-08-28','07:10:25','GET','/pub/sshay/gallery.html','HTTP/1.0',200,2101
'194.108.164.1','1995-08-28','07:10:34','GET','/pub/czech/czechslv.html','HTTP/1.0',200,1554
'edseiler.clark.net','1995-08-28','07:10:49','GET','/pub/edseiler/WWW/','HTTP/1.0',200,0
'P112Station18.ufsia.ac.be','1995-08-28','07:10:49','GET','/atomicbk/catalog/crime.html','HTTP/1.0',200,11459
'osip11.ionet.net','1995-08-28','07:11:03','GET','/theme/cgi-bin/serch.html','HTTP/1.0',200,2984
'kippari.uku.fi','1995-08-28','07:11:04','GET','/pub/mikebilt/gaydc.html','HTTP/1.0',200,6423
'muir-14.cs.strath.ac.uk','1995-08-28','07:11:07','GET','/pub/iz/cgi-bin/counter?doc=Books/Top100/top100.html','HTTP/1.0',200,654
'slipper101130.iafrica.com','1995-08-28','07:11:11','GET','/pub/russadam/comments/comdex.html','HTTP/1.0',200,801
'muir-14.cs.strath.ac.uk','1995-08-28','07:11:13','GET','/pub/iz/Books/Top100/top100list.txt','HTTP/1.0',200,10633
'P112Station18.ufsia.ac.be','1995-08-28','07:11:23','GET','/atomicbk/catalog/altfict.html','HTTP/1.0',200,15793
'osip11.ionet.net','1995-08-28','07:11:24','GET','/theme/','HTTP/1.0',200,799
'edseiler.clark.net','1995-08-28','07:11:24','GET','/pub/edseiler/WWW/short_fiction_guide.html','HTTP/1.0',200,73770
'194.108.164.1','1995-08-28','07:11:24','GET','/pub/czech/czechss.html','HTTP/1.0',200,2623
'nh.uhs.umich.edu','1995-08-28','07:11:26','GET','/pub/lschank/web/gov.html','HTTP/1.0',200,27329
'gauntleto.transnet.co.za','1995-08-28','07:11:28','GET','/pub/russadam/cgi-bin/comments.cgi?COMMAND=DOTOPICSEARCH&TOPIC=All+Topics','HTTP/1.0',200,11431
'slipper101130.iafrica.com','1995-08-28','07:11:29','GET','/pub/russadam/cgi-bin/comments.cgi?COMMAND=READCOMMENT','HTTP/1.0',200,966
'nh.uhs.umich.edu','1995-08-28','07:11:32','GET','/pub/lschank/web/law.html','HTTP/1.0',200,26161
'hpspk.spk.hp.com','1995-08-28','07:11:34','GET','/pub/k2/am4x44u/trails/gear/gearing_up.htm','HTTP/1.0',200,1395
'euas65.eua.ericsson.se','1995-08-28','07:11:34','GET','/theme/cgi-bin/ig.wrl','HTTP/1.0',200,3163
'166.42.216.37','1995-08-28','07:11:37','GET','/pub/job/swim/swim.html','HTTP/1.0',200,4514
'osip11.ionet.net','1995-08-28','07:11:49','GET','/theme/home.wrl','HTTP/1.0',200,1518
'xyplex3-5-6.ucs.indiana.edu','1995-08-28','07:11:52','GET','/pub/wil/html/webmain.html','HTTP/1.0',200,3236
'xyplex3-5-6.ucs.indiana.edu','1995-08-28','07:12:01','GET','/pub/wil/html/acad.html','HTTP/1.0',200,5655
'hpspk.spk.hp.com','1995-08-28','07:12:04','GET','/pub/k2/am4x44u/trails/gear/suspension.htm','HTTP/1.0',200,1231
'edseiler.clark.net','1995-08-28','07:12:09','GET','/pub/edseiler/WWW/jenkins/','HTTP/1.0',200,0
'pm047-24.dialip.mich.net','1995-08-28','07:12:11','GET','/pub/mikebat/','HTTP/1.0',200,3222
'rbw4112-mac.ets.org','1995-08-28','07:12:11','GET','/','HTTP/1.0',200,1834
'204.249.225.58','1995-08-28','07:12:13','GET','/pub/listserv/listserv.html','HTTP/1.0',200,1138
'rbw4112-mac.ets.org','1995-08-28','07:12:13','GET','/graphics/BUTTON1.GIF','HTTP/1.0',200,1434
'pm047-24.dialip.mich.net','1995-08-28','07:12:14','GET','/pub/mikebat/www/style97.css','HTTP/1.0',200,2244
'152.88.210.46','1995-08-28','07:12:14','GET','/pub/networx/autopage/autopage.html','HTTP/1.0',200,1413
'www.its.it','1995-08-28','07:12:16','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'edseiler.clark.net','1995-08-28','07:12:18','GET','/pub/edseiler/WWW/jenkins/Asimov.html','HTTP/1.0',200,7343
'slipper101130.iafrica.com','1995-08-28','07:12:21','GET','/pub/russadam/share.html','HTTP/1.0',200,8154
'147.43.32.189','1995-08-28','07:12:22','GET','/atomicbk/new/newmar31.html','HTTP/1.0',200,6977
'carpel.harvard.edu','1995-08-28','07:12:24','GET','/pub/mikebilt/gaydc.html','HTTP/1.0',200,6423
'xyplex3-5-6.ucs.indiana.edu','1995-08-28','07:12:28','GET','/pub/wil/html/business.html','HTTP/1.0',200,5648
'161.106.1.2','1995-08-28','07:12:28','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'hpspk.spk.hp.com','1995-08-28','07:12:32','GET','/pub/k2/am4x44u/trails/gear/recovery.htm','HTTP/1.0',200,1637
'rossetti.inet.it','1995-08-28','07:12:40','GET','/pub/lazarus/citadel/cithome.htm','HTTP/1.0',200,6273
'193.232.222.14','1995-08-28','07:12:44','GET','/pub/atomicbk/catalog/pinup.html','HTTP/1.0',200,8316
'osip11.ionet.net','1995-08-28','07:12:44','GET','/theme/cgi-bin/serch.wrl','HTTP/1.0',200,12963
'rbw4112-mac.ets.org','1995-08-28','07:12:49','GET','/html/people.html','HTTP/1.0',200,12488
'hpspk.spk.hp.com','1995-08-28','07:12:53','GET','/pub/k2/am4x44u/trails/gear/safetyrc.htm','HTTP/1.0',200,6990
'147.43.32.189','1995-08-28','07:12:53','GET','/pub/atomicbk/new/new.html','HTTP/1.0',200,2914
'xyplex3-5-6.ucs.indiana.edu','1995-08-28','07:12:53','GET','/pub/wil/html/world.html','HTTP/1.0',200,5339
'slmel2p20.ozemail.com.au','1995-08-28','07:12:57','GET','/pub/atomicbk/catalog/erotica.html','HTTP/1.0',200,11362
'P112Station18.ufsia.ac.be','1995-08-28','07:13:00','GET','/pub/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'osip11.ionet.net','1995-08-28','07:13:03','GET','/theme/worlds/toolbox.wrl','HTTP/1.0',200,2097
'rbw4112-mac.ets.org','1995-08-28','07:13:06','GET','/html/staff.html','HTTP/1.0',200,1279
'nh.uhs.umich.edu','1995-08-28','07:13:09','GET','/pub/lschank/web/library.html','HTTP/1.0',200,37290
'osip11.ionet.net','1995-08-28','07:13:11','GET','/theme/worlds/a.wrl','HTTP/1.0',200,238
'152.88.210.46','1995-08-28','07:13:14','GET','/pub/networx/autopage/exotic.html','HTTP/1.0',200,1274
'osip11.ionet.net','1995-08-28','07:13:18','GET','/theme/home.wrl','HTTP/1.0',200,1518
'orpheus.amdahl.com','1995-08-28','07:13:33','GET','/pub/aztec/mariner/','HTTP/1.0',200,1993
'medlantic.mhg.edu','1995-08-28','07:13:34','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'aist24.ais.msu.edu','1995-08-28','07:13:40','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'm1l2.login.net','1995-08-28','07:13:43','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'orpheus.amdahl.com','1995-08-28','07:13:46','GET','/pub/aztec/shesails/home.html','HTTP/1.0',200,1533
'slipper101130.iafrica.com','1995-08-28','07:13:50','GET','/pub/russadam/faq.html','HTTP/1.0',200,8151
'cococo.demon.co.uk','1995-08-28','07:14:02','GET','/pub/robert/current.html','HTTP/1.0',200,30337
'152.88.210.46','1995-08-28','07:14:05','GET','/pub/networx/autopage/exotic/ex001.html','HTTP/1.0',200,541
'147.43.32.189','1995-08-28','07:14:09','GET','/atomicbk/new/newaug25.html','HTTP/1.0',200,6407
'mel-du1-12.opennet.net.au','1995-08-28','07:14:11','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'PPP-81-4.BU.EDU','1995-08-28','07:14:13','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'orpheus.amdahl.com','1995-08-28','07:14:14','GET','/pub/aztec/shesails/ssdir.html','HTTP/1.0',200,1823
'queen.torfree.net','1995-08-28','07:14:15','GET','/pub/lschank/web/subject.html','HTTP/1.0',200,2753
'euas65.eua.ericsson.se','1995-08-28','07:14:19','GET','/theme/supp/topten.wrl','HTTP/1.0',200,2796
'PPP-81-4.BU.EDU','1995-08-28','07:14:22','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'edu.rvik.is','1995-08-28','07:14:23','GET','/pub/atomicbk/home.html','HTTP/1.0',200,4051
'orpheus.amdahl.com','1995-08-28','07:14:23','GET','/pub/aztec/shesails/boats.html','HTTP/1.0',200,4216
'www-proxy.crl.research.digital.com','1995-08-28','07:14:24','GET','/pub/terra/laker.html','HTTP/1.0',200,2854
'euas65.eua.ericsson.se','1995-08-28','07:14:27','GET','/theme/home.wrl','HTTP/1.0',200,1518
'suncms15.cern.ch','1995-08-28','07:14:31','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'ts00-ind-28.iquest.net','1995-08-28','07:14:42','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'www.sni.be','1995-08-28','07:14:47','GET','/pub/wmcbrine/html/','HTTP/1.0',200,1974
'129.177.214.113','1995-08-28','07:14:48','GET','/pub/kboahene/','HTTP/1.0',200,3825
'queen.torfree.net','1995-08-28','07:14:48','GET','/pub/lschank/web/foreign.html','HTTP/1.0',200,8765
'ax433.mclink.it','1995-08-28','07:14:49','GET','/pub/ibos/coffee/coffee.html','HTTP/1.0',200,3450
'slipper101130.iafrica.com','1995-08-28','07:15:06','GET','/pub/russadam/barmag.html','HTTP/1.0',200,6812
'dca00303.slip.digex.net','1995-08-28','07:15:08','GET','/netconec/','HTTP/1.0',200,0
'wks33.iuav.unive.it','1995-08-28','07:15:08','GET','/pub/iz/Books/books.html','HTTP/1.0',200,6033
'dca00303.slip.digex.net','1995-08-28','07:15:15','GET','/netconec/homenet.html','HTTP/1.0',200,3161
'dca00303.slip.digex.net','1995-08-28','07:15:15','GET','/netconec/homenet.html','HTTP/1.0',200,3161
'wks33.iuav.unive.it','1995-08-28','07:15:16','GET','/pub/iz/cgi-bin/counter?doc=Books/books.html','HTTP/1.0',200,654
'152.88.210.46','1995-08-28','07:15:21','GET','/pub/networx/autopage/exotic/ex002.html','HTTP/1.0',200,725
'196.11.63.141','1995-08-28','07:15:24','GET','/pub/evins/','HTTP/1.0',200,5483
'PPP-81-4.BU.EDU','1995-08-28','07:15:25','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'c320-4.db.dk','1995-08-28','07:15:29','GET','/pub/listserv/listserv.html','HTTP/1.0',200,1138
'grail1511.nando.net','1995-08-28','07:15:33','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'slipper101130.iafrica.com','1995-08-28','07:15:36','GET','/pub/russadam/textsch/barglos1.html','HTTP/1.0',200,1200
'dialup010.lava.net','1995-08-28','07:16:10','GET','/pub/russadam/barcode1.html','HTTP/1.0',200,9867
'alf.tcd.ie','1995-08-28','07:16:12','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'163.249.120.18','1995-08-28','07:16:16','GET','/pub/atomicbk/catalog/catalog.html','HTTP/1.0',200,4654
'katalog3.bib.uni-mannheim.de','1995-08-28','07:16:16','GET','/atomicbk/catalog/erotica.html','HTTP/1.0',200,11362
'daalia.vtkk.fi','1995-08-28','07:16:19','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'dialup010.lava.net','1995-08-28','07:16:19','GET','/pub/russadam/barcode1.html','HTTP/1.0',200,9867
'web.kyoto-inet.or.jp','1995-08-28','07:16:24','GET','/pub/howie/OO/oo_home.html','HTTP/1.0',200,989
'slipper124131.iaccess.za','1995-08-28','07:16:25','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'wks33.iuav.unive.it','1995-08-28','07:16:27','GET','/pub/iz/Books/Top100/top100FAQ.txt','HTTP/1.0',200,7998
'129.177.214.114','1995-08-28','07:16:29','GET','/pub/kboahene/','HTTP/1.0',200,3825
'host50.epoch.ncsc.mil','1995-08-28','07:16:29','GET','/pub/job/swim/swim.html','HTTP/1.0',200,4514
'AVISS.SSMC.NOAA.GOV','1995-08-28','07:16:32','GET','/pub/speakers/web/speakers.html','HTTP/1.0',200,1725
'slipper101130.iafrica.com','1995-08-28','07:16:33','GET','/pub/russadam/cgi-bin/textsch.cgi?TITLE=Glossary+of+Terms&HTMLFILE=%2Fhomea%2Fftp%2Fpub%2Frussadam%2Ftextsch%2Fbarglos1.html&HTMLURL=http%3A%2F%2Fwww.adams1.com%2Fpub%2Frussadam%2Ftextsch%2Fbarglos1.html&FILE=%2Fhomea%2Fftp%2Fpub%2Frussadam%2Ftextsch%2Fbarglos.hdf&LISTFMT=YES&SPACEFMT=YES&SEARCHTEXT=&COMMAND=ALL','HTTP/1.0',200,0
'tampico.usc.edu','1995-08-28','07:16:37','GET','/pub/fracyon/home.html','',200,760
'152.88.210.46','1995-08-28','07:16:37','GET','/pub/networx/autopage/exotic/ex002a.html','HTTP/1.0',200,3341
'rbw4112-mac.ets.org','1995-08-28','07:16:39','GET','/pub/jwolff/home.html','HTTP/1.0',200,2463
'129.177.214.114','1995-08-28','07:16:49','GET','/pub/kboahene/gdrum.html','HTTP/1.0',200,8591
'web.kyoto-inet.or.jp','1995-08-28','07:16:49','GET','/pub/howie/OO/oo_pages.html','HTTP/1.0',200,2290
'ppp-dc-1-4.ios.com','1995-08-28','07:16:51','GET','/pub/gen/fas/','HTTP/1.0',200,7893
'katalog3.bib.uni-mannheim.de','1995-08-28','07:16:51','GET','/atomicbk/catalog/altcomic.html','HTTP/1.0',200,18049
'host50.epoch.ncsc.mil','1995-08-28','07:17:02','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'van04097.direct.ca','1995-08-28','07:17:02','GET','/pub/murple/html/drugs.html','HTTP/1.0',200,3635
'slipper101130.iafrica.com','1995-08-28','07:17:10','GET','/pub/russadam/sites.html','HTTP/1.0',200,13552
'dnet027.sat.texas.net','1995-08-28','07:17:12','GET','/pub/atomicbk/catalog/erotica.html','HTTP/1.0',200,11362
'163.249.120.18','1995-08-28','07:17:13','GET','/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'196.11.63.141','1995-08-28','07:17:19','GET','/pub/evins/Whoami/','HTTP/1.0',200,647
'dca00303.slip.digex.net','1995-08-28','07:17:26','GET','/netconec/sample.html','HTTP/1.0',200,1831
'star1.hkstar.com','1995-08-28','07:17:27','GET','/pub/terra/nba.html','HTTP/1.0',200,2402
'203.255.208.24','1995-08-28','07:17:28','GET','/pub/wmcbrine/html/Madonna.html','HTTP/1.0',200,13440
'star1.hkstar.com','1995-08-28','07:17:39','GET','/pub/terra/news-aug25','HTTP/1.0',200,605
'133.11.2.75','1995-08-28','07:17:55','GET','/pub/atomicbk/catalog/pinup.html','HTTP/1.0',200,8316
'www-a1.proxy.aol.com','1995-08-28','07:18:01','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'netudv1.eng.me.musashi-tech.ac.jp','1995-08-28','07:18:02','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'dd07-016.compuserve.com','1995-08-28','07:18:06','GET','/pub/sshay/about.html','HTTP/1.0',200,18751
'slipper124131.iaccess.za','1995-08-28','07:18:13','GET','/atomicbk/','HTTP/1.0',200,4051
'ix-la1-15.ix.netcom.com','1995-08-28','07:18:14','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'star1.hkstar.com','1995-08-28','07:18:20','GET','/pub/terra/news-aug23','HTTP/1.0',200,1664
'155.238.40.21','1995-08-28','07:18:21','GET','/pub/networx/autopage/dealers/de001_1.html','HTTP/1.0',200,505
'epetc.demon.co.uk','1995-08-28','07:18:25','GET','/pub/robert/','HTTP/1.0',200,1992
'152.88.210.46','1995-08-28','07:18:26','GET','/pub/networx/autopage/sales.html','HTTP/1.0',200,607
'www-a1.proxy.aol.com','1995-08-28','07:18:31','GET','/pub/journalism/verbwork.html','HTTP/1.0',200,2846
'phoenix.doc.ic.ac.uk','1995-08-28','07:18:34','GET','/pub/jeffd/factbot.html','HTTP/1.0',200,59571
'rbw4112-mac.ets.org','1995-08-28','07:18:35','GET','/pub/cargui/cargui.html','HTTP/1.0',200,5090
'QUERY2.LYCOS.CS.CMU.EDU','1995-08-28','07:18:46','GET','/pub/lschank/web/subject.html','HTTP/1.0',200,2753
'epetc.demon.co.uk','1995-08-28','07:18:51','GET','/pub/robert/current.html','HTTP/1.0',200,30337
'condor.mcs.kent.edu','1995-08-28','07:18:55','GET','/pub/russadam/shareware/easybarx.zip','HTTP/1.0',200,67042
'152.88.210.46','1995-08-28','07:19:01','GET','/pub/networx/networx.html','HTTP/1.0',200,1899
'cad6-i.nosc.mil','1995-08-28','07:19:03','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'condor.mcs.kent.edu','1995-08-28','07:19:10','GET','/pub/russadam/shareware/barole26.zip','HTTP/1.0',200,328768
'leo.nmc.edu','1995-08-28','07:19:12','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'155.218.63.252','1995-08-28','07:19:20','GET','/pub/pribut/spsport.html','HTTP/1.0',200,3589
'mailstorm.dot.gov','1995-08-28','07:19:21','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'196.11.63.141','1995-08-28','07:19:25','GET','/','HTTP/1.0',200,1834
'condor.mcs.kent.edu','1995-08-28','07:19:32','GET','/pub/russadam/shareware/barcod.zip','HTTP/1.0',200,147440
'star1.hkstar.com','1995-08-28','07:19:33','GET','/pub/terra/news-aug16','HTTP/1.0',200,755
'mailstorm.dot.gov','1995-08-28','07:19:35','GET','/pub/mbrophy/sandras_home.html','HTTP/1.0',200,1260
'pipe5.nyc.pipeline.com','1995-08-28','07:19:37','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'152.85.3.3','1995-08-28','07:19:45','GET','/pub/jeffd/index.html','HTTP/1.0',200,11428
'152.88.210.46','1995-08-28','07:19:46','GET','/pub/networx/autopage/dealers/de001.html','HTTP/1.0',200,1084
'slipper124131.iaccess.za','1995-08-28','07:19:47','GET','/atomicbk/new/new.html','HTTP/1.0',200,2914
'condor.mcs.kent.edu','1995-08-28','07:19:50','GET','/pub/russadam/shareware/barvbx.zip','HTTP/1.0',200,152904
'196.11.63.141','1995-08-28','07:19:52','GET','/graphics/BUTTON1.GIF','HTTP/1.0',200,1434
'star1.hkstar.com','1995-08-28','07:19:56','GET','/pub/terra/news-aug12','HTTP/1.0',200,206
